opportunity_id,lead_id,opp_created_date,product_line,region,nam_owner,client_type,deal_value_usd,competitive_deal_flag,used_fasttrack_approval,period,final_stage,status,status_reason,closed_date
OPP-P1-00507,L-P1-02127,21-11-2024,Smart Buildings,Midwest,M. Okafor,Mixed-Use Development,14460,FALSE,FALSE,P1,Qualify,Lost,Timeline Mismatch,22-11-2024
OPP-P1-00508,L-P1-02129,30-04-2024,Video Analytics,West,D. Singh,Multifamily Property,46775,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,05-05-2024
OPP-P1-00509,L-P1-02131,12-08-2024,Smart Lighting,South,J. Sullivan,Campus,64226,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,13-08-2024
OPP-P1-00510,L-P1-02132,31-07-2024,Smart Mobility (EV/Parking),West,M. Okafor,Enterprise Business,9319,TRUE,FALSE,P1,Develop,Lost,Budget Cut,02-08-2024
OPP-P1-00511,L-P1-02135,26-02-2024,Video Analytics,Northeast,D. Singh,Enterprise Business,9087,FALSE,FALSE,P1,Propose,Lost,Timeline Mismatch,04-04-2024
OPP-P1-00512,L-P1-02141,30-03-2024,Smart Mobility (EV/Parking),Northeast,J. Sullivan,Enterprise Business,21819,FALSE,FALSE,P1,Develop,Lost,Lost Contact,01-04-2024
OPP-P1-00513,L-P1-02142,06-01-2024,Digital Signage,Midwest,T. Chen,Campus,19241,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,06-02-2024
OPP-P1-00514,L-P1-02149,27-05-2024,Smart Buildings,West,R. Alvarez,Mixed-Use Development,29296,TRUE,FALSE,P1,Propose,Lost,Pricing,24-06-2024
OPP-P1-00515,L-P1-02154,15-08-2024,Smart Mobility (EV/Parking),South,L. Fitzgerald,Mixed-Use Development,17131,FALSE,FALSE,P1,Develop,Lost,Timeline Mismatch,17-08-2024
OPP-P1-00516,L-P1-02158,21-05-2024,Smart Lighting,Midwest,K. Romano,Enterprise Business,30845,FALSE,FALSE,P1,Develop,Lost,Lost Contact,23-05-2024
OPP-P1-00517,L-P1-02160,02-04-2024,Smart Buildings,Midwest,T. Chen,Multifamily Property,11905,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,03-04-2024
OPP-P1-00518,L-P1-02163,06-05-2024,Video Analytics,Midwest,M. Okafor,Mixed-Use Development,26530,TRUE,FALSE,P1,Develop,Lost,Product Fit,08-05-2024
OPP-P1-00519,L-P1-02167,10-12-2024,Video Analytics,West,L. Fitzgerald,Multifamily Property,27000,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,08-01-2025
OPP-P1-00520,L-P1-02174,02-11-2024,Digital Signage,Midwest,K. Romano,Municipality,13193,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,03-11-2024
OPP-P1-00521,L-P1-02175,15-07-2024,Digital Signage,Northeast,M. Okafor,Municipality,11582,FALSE,FALSE,P1,Propose,Lost,Lost Contact,14-08-2024
OPP-P1-00522,L-P1-02176,22-01-2024,Smart Mobility (EV/Parking),Northeast,K. Romano,Municipality,47471,TRUE,FALSE,P1,Qualify,Lost,Timeline Mismatch,23-01-2024
OPP-P1-00523,L-P1-02178,19-03-2024,Smart Mobility (EV/Parking),West,R. Alvarez,Enterprise Business,36345,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,20-03-2024
OPP-P1-00524,L-P1-02183,25-04-2024,Smart Lighting,Northeast,L. Fitzgerald,Municipality,50305,TRUE,FALSE,P1,Develop,Lost,Timeline Mismatch,19-07-2026
OPP-P1-00525,L-P1-02185,14-11-2024,Smart Mobility (EV/Parking),Midwest,J. Sullivan,Campus,8000,TRUE,FALSE,P1,Propose,Lost,Timeline Mismatch,29-12-2024
OPP-P1-00526,L-P1-02186,29-10-2024,Smart Lighting,West,J. Sullivan,Mixed-Use Development,9178,TRUE,FALSE,P1,Propose,Lost,Budget Cut,12-11-2024
OPP-P1-00527,L-P1-02192,05-12-2024,Digital Signage,West,M. Okafor,Multifamily Property,28906,TRUE,FALSE,P1,Develop,Lost,Budget Cut,07-12-2024
OPP-P1-00528,L-P1-02193,11-07-2024,Smart Lighting,South,K. Romano,Municipality,58301,FALSE,FALSE,P1,Close,Lost,Lost Contact,26-07-2024
OPP-P1-00529,L-P1-02194,08-11-2024,Smart Buildings,Midwest,M. Okafor,Multifamily Property,45708,FALSE,FALSE,P1,Develop,Lost,Timeline Mismatch,10-11-2024
OPP-P1-00530,L-P1-02199,17-01-2024,Digital Signage,Midwest,K. Romano,Enterprise Business,23215,TRUE,FALSE,P1,Develop,Lost,Lost Contact,19-01-2024
OPP-P1-00531,L-P1-02206,07-08-2024,Smart Lighting,Midwest,D. Singh,Campus,13617,FALSE,FALSE,P1,Propose,Lost,Pricing,04-09-2024
OPP-P1-00532,L-P1-02214,10-07-2024,Smart Lighting,West,T. Chen,Enterprise Business,67338,FALSE,FALSE,P1,Develop,Lost,Budget Cut,12-07-2024
OPP-P1-00533,L-P1-02218,09-09-2024,Video Analytics,Midwest,S. Patel,Mixed-Use Development,16032,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,04-10-2024
OPP-P1-00534,L-P1-02227,27-11-2024,Smart Mobility (EV/Parking),Northeast,T. Chen,Campus,30450,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,28-11-2024
OPP-P1-00535,L-P1-02231,15-06-2024,Smart Lighting,Northeast,R. Alvarez,Campus,23004,FALSE,FALSE,P1,Develop,Lost,Budget Cut,14-07-2024
OPP-P1-00536,L-P1-02233,28-08-2024,Smart Lighting,Northeast,J. Sullivan,Enterprise Business,43116,FALSE,FALSE,P1,Propose,Lost,Budget Cut,14-09-2024
OPP-P1-00537,L-P1-02234,06-01-2024,Digital Signage,Northeast,L. Fitzgerald,Mixed-Use Development,55904,TRUE,FALSE,P1,Close,Won,Won,22-01-2024
OPP-P1-00538,L-P1-02235,10-08-2024,Digital Signage,Northeast,J. Sullivan,Mixed-Use Development,23655,TRUE,FALSE,P1,Propose,Lost,Timeline Mismatch,03-09-2024
OPP-P1-00539,L-P1-02236,13-10-2024,Digital Signage,Midwest,M. Okafor,Campus,21004,FALSE,FALSE,P1,Propose,Lost,Lost Contact,11-11-2024
OPP-P1-00540,L-P1-02238,07-03-2024,Smart Mobility (EV/Parking),South,R. Alvarez,Multifamily Property,45820,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,12-04-2024
OPP-P1-00541,L-P1-02248,08-05-2024,Digital Signage,South,D. Singh,Municipality,36642,TRUE,FALSE,P1,Propose,Lost,Timeline Mismatch,03-06-2024
OPP-P1-00542,L-P1-02253,21-01-2024,Smart Mobility (EV/Parking),South,J. Sullivan,Enterprise Business,17234,TRUE,FALSE,P1,Propose,Lost,Pricing,12-02-2024
OPP-P1-00543,L-P1-02254,08-12-2024,Digital Signage,Midwest,K. Romano,Municipality,32136,TRUE,FALSE,P1,Develop,Lost,Pricing,10-12-2024
OPP-P1-00544,L-P1-02255,24-09-2024,Video Analytics,West,L. Fitzgerald,Enterprise Business,32870,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,25-09-2024
OPP-P1-00545,L-P1-02257,22-10-2024,Smart Buildings,Midwest,T. Chen,Municipality,63192,TRUE,FALSE,P1,Develop,Lost,Timeline Mismatch,24-10-2024
OPP-P1-00546,L-P1-02258,28-06-2024,Digital Signage,Northeast,L. Fitzgerald,Mixed-Use Development,11957,FALSE,FALSE,P1,Develop,Lost,Pricing,30-06-2024
OPP-P1-00547,L-P1-02273,22-11-2024,Video Analytics,Midwest,D. Singh,Municipality,41532,TRUE,FALSE,P1,Propose,Lost,Budget Cut,03-01-2025
OPP-P1-00548,L-P1-02277,13-10-2024,Smart Mobility (EV/Parking),Northeast,M. Okafor,Campus,24735,FALSE,FALSE,P1,Develop,Lost,Pricing,15-10-2024
OPP-P1-00549,L-P1-02280,14-07-2024,Smart Buildings,Northeast,K. Romano,Enterprise Business,17425,FALSE,FALSE,P1,Qualify,Lost,Product Fit,15-07-2024
OPP-P1-00550,L-P1-02284,02-10-2024,Video Analytics,South,R. Alvarez,Mixed-Use Development,23248,FALSE,FALSE,P1,Develop,Lost,Product Fit,04-10-2024
OPP-P1-00551,L-P1-02287,25-09-2024,Video Analytics,Midwest,D. Singh,Mixed-Use Development,27923,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,12-10-2024
OPP-P1-00552,L-P1-02289,19-08-2024,Video Analytics,Midwest,M. Okafor,Multifamily Property,22103,FALSE,FALSE,P1,Qualify,Lost,Product Fit,20-08-2024
OPP-P1-00553,L-P1-02291,24-01-2024,Video Analytics,South,R. Alvarez,Mixed-Use Development,9296,FALSE,FALSE,P1,Propose,Lost,Budget Cut,12-03-2024
OPP-P1-00554,L-P1-02298,14-05-2024,Smart Lighting,South,D. Singh,Municipality,23020,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,15-05-2024
OPP-P1-00555,L-P1-02300,15-11-2024,Video Analytics,Midwest,M. Okafor,Enterprise Business,14480,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,16-11-2024
OPP-P1-00556,L-P1-02305,21-10-2024,Smart Mobility (EV/Parking),Midwest,S. Patel,Multifamily Property,21700,TRUE,FALSE,P1,Close,Lost,Competitor Presence,05-11-2024
OPP-P1-00557,L-P1-02310,20-05-2024,Smart Buildings,South,D. Singh,Enterprise Business,43294,FALSE,FALSE,P1,Qualify,Lost,Timeline Mismatch,21-05-2024
OPP-P1-00558,L-P1-02312,14-08-2024,Digital Signage,Midwest,D. Singh,Mixed-Use Development,29196,FALSE,FALSE,P1,Propose,Lost,Lost Contact,24-09-2024
OPP-P1-00559,L-P1-02318,09-12-2024,Digital Signage,Midwest,K. Romano,Enterprise Business,36863,TRUE,FALSE,P1,Develop,Lost,Product Fit,11-12-2024
OPP-P1-00560,L-P1-02319,11-01-2024,Smart Lighting,South,S. Patel,Enterprise Business,25229,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,12-01-2024
OPP-P1-00561,L-P1-02325,24-07-2024,Smart Lighting,Northeast,J. Sullivan,Campus,40338,TRUE,FALSE,P1,Propose,Lost,Pricing,03-10-2024
OPP-P1-00562,L-P1-02331,07-08-2024,Video Analytics,West,M. Okafor,Campus,8666,TRUE,FALSE,P1,Develop,Lost,Budget Cut,09-08-2024
OPP-P1-00563,L-P1-02336,23-04-2024,Smart Mobility (EV/Parking),Midwest,D. Singh,Enterprise Business,42714,FALSE,FALSE,P1,Qualify,Lost,Product Fit,24-04-2024
OPP-P1-00564,L-P1-02339,25-05-2024,Smart Buildings,South,R. Alvarez,Campus,21604,FALSE,FALSE,P1,Develop,Lost,Product Fit,27-05-2024
OPP-P1-00565,L-P1-02344,11-11-2024,Smart Lighting,West,M. Okafor,Enterprise Business,27860,TRUE,FALSE,P1,Propose,Lost,Budget Cut,21-12-2024
OPP-P1-00566,L-P1-02345,28-10-2024,Video Analytics,South,S. Patel,Multifamily Property,11376,FALSE,FALSE,P1,Propose,Lost,Timeline Mismatch,22-11-2024
OPP-P1-00567,L-P1-02359,07-03-2024,Digital Signage,South,R. Alvarez,Mixed-Use Development,18467,FALSE,FALSE,P1,Close,Lost,Pricing,22-03-2024
OPP-P1-00568,L-P1-02367,17-12-2024,Smart Buildings,Northeast,D. Singh,Mixed-Use Development,20840,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,18-12-2024
OPP-P1-00569,L-P1-02387,14-09-2024,Smart Lighting,South,L. Fitzgerald,Campus,10184,FALSE,FALSE,P1,Qualify,Lost,Product Fit,15-09-2024
OPP-P1-00570,L-P1-02393,01-01-2025,Smart Lighting,Northeast,S. Patel,Enterprise Business,50381,TRUE,FALSE,P1,Propose,Lost,Pricing,16-02-2025
OPP-P1-00571,L-P1-02394,22-07-2024,Video Analytics,West,D. Singh,Mixed-Use Development,59766,TRUE,FALSE,P1,Propose,Lost,Pricing,09-09-2024
OPP-P1-00572,L-P1-02403,07-10-2024,Digital Signage,Midwest,S. Patel,Municipality,17805,FALSE,FALSE,P1,Propose,Lost,Budget Cut,19-11-2024
OPP-P1-00573,L-P1-02406,25-12-2024,Smart Mobility (EV/Parking),Northeast,M. Okafor,Multifamily Property,21152,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,26-12-2024
OPP-P1-00574,L-P1-02410,29-12-2024,Smart Lighting,Northeast,D. Singh,Municipality,25702,FALSE,FALSE,P1,Qualify,Lost,Product Fit,30-12-2024
OPP-P1-00575,L-P1-02416,26-06-2024,Video Analytics,South,R. Alvarez,Municipality,43542,FALSE,FALSE,P1,Propose,Lost,Lost Contact,26-08-2024
OPP-P1-00576,L-P1-02418,28-02-2024,Smart Buildings,Midwest,D. Singh,Municipality,32634,FALSE,FALSE,P1,Propose,Lost,Timeline Mismatch,10-04-2024
OPP-P1-00577,L-P1-02425,08-02-2024,Digital Signage,Northeast,L. Fitzgerald,Enterprise Business,18471,TRUE,FALSE,P1,Propose,Lost,Pricing,25-02-2024
OPP-P1-00578,L-P1-02428,31-01-2024,Smart Lighting,Northeast,K. Romano,Enterprise Business,33581,FALSE,FALSE,P1,Propose,Lost,Product Fit,02-03-2024
OPP-P1-00579,L-P1-02435,28-04-2024,Smart Lighting,South,T. Chen,Enterprise Business,12729,FALSE,FALSE,P1,Develop,Lost,Lost Contact,30-04-2024
OPP-P1-00580,L-P1-02439,05-04-2024,Smart Mobility (EV/Parking),Midwest,D. Singh,Mixed-Use Development,20068,FALSE,FALSE,P1,Develop,Lost,Lost Contact,07-04-2024
OPP-P1-00581,L-P1-02441,23-01-2024,Smart Mobility (EV/Parking),West,J. Sullivan,Municipality,27726,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,13-02-2024
OPP-P1-00582,L-P1-02445,07-01-2024,Smart Lighting,West,L. Fitzgerald,Municipality,17288,TRUE,FALSE,P1,Propose,Lost,Budget Cut,18-02-2024
OPP-P1-00583,L-P1-02447,12-11-2024,Video Analytics,Northeast,K. Romano,Enterprise Business,35796,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,13-11-2024
OPP-P1-00584,L-P1-02449,16-09-2024,Smart Mobility (EV/Parking),South,D. Singh,Mixed-Use Development,29176,FALSE,FALSE,P1,Qualify,Lost,Pricing,17-09-2024
OPP-P1-00585,L-P1-02451,05-03-2024,Digital Signage,West,S. Patel,Mixed-Use Development,70060,FALSE,FALSE,P1,Develop,Lost,Lost Contact,07-03-2024
OPP-P1-00586,L-P1-02456,25-05-2024,Smart Buildings,South,T. Chen,Municipality,66528,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,26-05-2024
OPP-P1-00587,L-P1-02457,28-07-2024,Smart Buildings,South,T. Chen,Multifamily Property,32610,TRUE,FALSE,P1,Develop,Lost,Timeline Mismatch,30-07-2024
OPP-P1-00588,L-P1-02461,14-09-2024,Digital Signage,West,D. Singh,Multifamily Property,15106,FALSE,FALSE,P1,Develop,Lost,Lost Contact,16-09-2024
OPP-P1-00589,L-P1-02462,09-05-2024,Smart Buildings,Midwest,T. Chen,Campus,32333,FALSE,FALSE,P1,Develop,Lost,Product Fit,11-05-2024
OPP-P1-00590,L-P1-02465,07-10-2024,Smart Mobility (EV/Parking),Midwest,J. Sullivan,Multifamily Property,100322,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,08-10-2024
OPP-P1-00591,L-P1-02469,28-10-2024,Smart Buildings,Midwest,M. Okafor,Enterprise Business,17624,FALSE,FALSE,P1,Propose,Lost,Lost Contact,11-11-2024
OPP-P1-00592,L-P1-02478,30-07-2024,Smart Buildings,Midwest,J. Sullivan,Municipality,23811,TRUE,FALSE,P1,Propose,Lost,Pricing,04-09-2024
OPP-P1-00593,L-P1-02480,21-03-2024,Digital Signage,Midwest,L. Fitzgerald,Campus,78298,FALSE,FALSE,P1,Propose,Lost,Pricing,30-04-2024
OPP-P1-00594,L-P1-02482,20-06-2024,Smart Mobility (EV/Parking),Midwest,S. Patel,Mixed-Use Development,37495,FALSE,FALSE,P1,Propose,Lost,Budget Cut,29-07-2024
OPP-P1-00595,L-P1-02483,04-10-2024,Smart Lighting,South,D. Singh,Campus,17348,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,05-10-2024
OPP-P1-00596,L-P1-02484,18-09-2024,Video Analytics,South,T. Chen,Municipality,65916,FALSE,FALSE,P1,Develop,Lost,Budget Cut,20-09-2024
OPP-P1-00597,L-P1-02490,06-04-2024,Smart Buildings,Midwest,D. Singh,Municipality,53552,TRUE,FALSE,P1,Qualify,Lost,Timeline Mismatch,07-04-2024
OPP-P1-00598,L-P1-02493,11-12-2024,Smart Buildings,South,M. Okafor,Mixed-Use Development,53697,TRUE,FALSE,P1,Close,Lost,Budget Cut,04-01-2025
OPP-P1-00599,L-P1-02500,22-11-2024,Video Analytics,Midwest,R. Alvarez,Municipality,35669,FALSE,FALSE,P1,Close,Won,Won,07-12-2024
OPP-P1-00600,L-P1-02506,26-05-2024,Smart Lighting,Midwest,R. Alvarez,Municipality,26551,TRUE,FALSE,P1,Develop,Lost,Budget Cut,28-05-2024
OPP-P1-00601,L-P1-02516,26-04-2024,Smart Mobility (EV/Parking),Northeast,L. Fitzgerald,Enterprise Business,25872,TRUE,FALSE,P1,Develop,Lost,Budget Cut,19-01-2026
OPP-P1-00602,L-P1-02528,25-11-2024,Digital Signage,South,M. Okafor,Enterprise Business,9682,TRUE,FALSE,P1,Propose,Lost,Pricing,20-12-2024
OPP-P1-00603,L-P1-02531,17-03-2024,Video Analytics,South,S. Patel,Mixed-Use Development,29347,FALSE,FALSE,P1,Qualify,Lost,Timeline Mismatch,18-03-2024
OPP-P1-00604,L-P1-02541,10-01-2024,Smart Buildings,South,J. Sullivan,Multifamily Property,23429,FALSE,FALSE,P1,Qualify,Lost,Product Fit,11-01-2024
OPP-P1-00605,L-P1-02543,15-12-2024,Smart Mobility (EV/Parking),Northeast,S. Patel,Mixed-Use Development,28331,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,16-12-2024
OPP-P1-00606,L-P1-02551,24-11-2024,Smart Mobility (EV/Parking),South,K. Romano,Municipality,50527,TRUE,FALSE,P1,Develop,Lost,Product Fit,26-11-2024
OPP-P1-00607,L-P1-02552,12-04-2024,Smart Buildings,Northeast,T. Chen,Campus,27938,FALSE,FALSE,P1,Develop,Lost,Lost Contact,14-04-2024
OPP-P1-00608,L-P1-02559,09-04-2024,Video Analytics,West,R. Alvarez,Mixed-Use Development,128158,FALSE,FALSE,P1,Develop,Lost,Lost Contact,11-04-2024
OPP-P1-00609,L-P1-02562,20-05-2024,Digital Signage,South,M. Okafor,Multifamily Property,24373,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,21-05-2024
OPP-P1-00610,L-P1-02563,30-06-2024,Smart Lighting,South,T. Chen,Municipality,33156,TRUE,FALSE,P1,Develop,Lost,Product Fit,02-07-2024
OPP-P1-00611,L-P1-02564,31-07-2024,Video Analytics,South,S. Patel,Municipality,23797,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,18-08-2024
OPP-P1-00612,L-P1-02565,14-09-2024,Video Analytics,South,T. Chen,Enterprise Business,28096,FALSE,FALSE,P1,Close,Lost,Pricing,26-09-2024
OPP-P1-00613,L-P1-02573,10-10-2024,Smart Buildings,Midwest,J. Sullivan,Municipality,8000,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,11-10-2024
OPP-P1-00614,L-P1-02579,13-01-2024,Digital Signage,Northeast,M. Okafor,Multifamily Property,68195,FALSE,FALSE,P1,Close,Lost,Lost Contact,04-02-2024
OPP-P1-00615,L-P1-02588,06-08-2024,Digital Signage,South,M. Okafor,Enterprise Business,77357,FALSE,FALSE,P1,Propose,Lost,Lost Contact,10-09-2024
OPP-P1-00616,L-P1-02594,07-08-2024,Video Analytics,West,R. Alvarez,Campus,19971,FALSE,FALSE,P1,Close,Won,Won,01-09-2024
OPP-P1-00617,L-P1-02597,31-07-2024,Digital Signage,Northeast,T. Chen,Enterprise Business,51170,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,01-08-2024
OPP-P1-00618,L-P1-02604,16-01-2024,Smart Mobility (EV/Parking),Northeast,D. Singh,Mixed-Use Development,47428,TRUE,FALSE,P1,Qualify,Lost,Timeline Mismatch,17-01-2024
OPP-P1-00619,L-P1-02605,01-09-2024,Smart Lighting,West,D. Singh,Enterprise Business,32042,TRUE,FALSE,P1,Propose,Lost,Pricing,30-09-2024
OPP-P1-00620,L-P1-02607,16-08-2024,Video Analytics,South,M. Okafor,Mixed-Use Development,17574,FALSE,FALSE,P1,Propose,Lost,Pricing,14-09-2024
OPP-P1-00621,L-P1-02615,31-07-2024,Smart Lighting,Midwest,T. Chen,Multifamily Property,93278,TRUE,FALSE,P1,Close,Won,Won,16-08-2024
OPP-P1-00622,L-P1-02616,01-08-2024,Digital Signage,West,S. Patel,Multifamily Property,37701,FALSE,FALSE,P1,Close,Won,Won,13-08-2024
OPP-P1-00623,L-P1-02631,17-11-2024,Digital Signage,Midwest,J. Sullivan,Mixed-Use Development,40869,FALSE,FALSE,P1,Close,Won,Won,11-12-2024
OPP-P1-00624,L-P1-02632,30-04-2024,Smart Mobility (EV/Parking),Midwest,M. Okafor,Campus,9572,TRUE,FALSE,P1,Propose,Lost,Budget Cut,19-06-2024
OPP-P1-00625,L-P1-02636,03-02-2024,Digital Signage,Northeast,S. Patel,Campus,8000,TRUE,FALSE,P1,Develop,Lost,Lost Contact,05-02-2024
OPP-P1-00626,L-P1-02637,17-07-2024,Digital Signage,West,L. Fitzgerald,Municipality,80763,TRUE,FALSE,P1,Propose,Lost,Budget Cut,10-09-2024
OPP-P1-00627,L-P1-02642,29-07-2024,Video Analytics,West,T. Chen,Mixed-Use Development,34634,TRUE,FALSE,P1,Develop,Lost,Product Fit,31-07-2024
OPP-P1-00628,L-P1-02646,05-08-2024,Video Analytics,South,J. Sullivan,Multifamily Property,59314,FALSE,FALSE,P1,Develop,Lost,Lost Contact,07-08-2024
OPP-P1-00629,L-P1-02647,07-09-2024,Smart Mobility (EV/Parking),Northeast,K. Romano,Multifamily Property,26156,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,29-09-2024
OPP-P1-00630,L-P1-02650,27-10-2024,Smart Buildings,Midwest,T. Chen,Campus,14018,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,28-10-2024
OPP-P1-00631,L-P1-02661,08-04-2024,Video Analytics,South,R. Alvarez,Enterprise Business,54538,FALSE,FALSE,P1,Develop,Lost,Pricing,10-04-2024
OPP-P1-00632,L-P1-02669,09-03-2024,Smart Buildings,Northeast,K. Romano,Enterprise Business,19136,FALSE,FALSE,P1,Qualify,Lost,Pricing,10-03-2024
OPP-P1-00633,L-P1-02670,22-04-2024,Smart Buildings,South,D. Singh,Municipality,53575,FALSE,FALSE,P1,Propose,Lost,Budget Cut,21-05-2024
OPP-P1-00634,L-P1-02677,13-08-2024,Smart Lighting,South,R. Alvarez,Enterprise Business,23481,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,14-08-2024
OPP-P1-00635,L-P1-02681,27-08-2024,Digital Signage,Northeast,L. Fitzgerald,Mixed-Use Development,22631,TRUE,FALSE,P1,Qualify,Lost,Lost Contact,28-08-2024
OPP-P1-00636,L-P1-02684,24-11-2024,Smart Lighting,West,S. Patel,Municipality,20118,TRUE,FALSE,P1,Qualify,Lost,Lost Contact,25-11-2024
OPP-P1-00637,L-P1-02686,09-03-2024,Video Analytics,South,K. Romano,Campus,148035,TRUE,FALSE,P1,Propose,Lost,Budget Cut,13-04-2024
OPP-P1-00638,L-P1-02691,19-09-2024,Video Analytics,South,R. Alvarez,Campus,14054,FALSE,FALSE,P1,Close,Won,Won,02-10-2024
OPP-P1-00639,L-P1-02693,01-12-2024,Video Analytics,West,J. Sullivan,Enterprise Business,11390,FALSE,FALSE,P1,Qualify,Lost,Timeline Mismatch,06-09-2028
OPP-P1-00640,L-P1-02695,28-08-2024,Smart Lighting,West,T. Chen,Municipality,10455,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,29-08-2024
OPP-P1-00641,L-P1-02696,09-11-2024,Smart Mobility (EV/Parking),South,T. Chen,Campus,62904,TRUE,FALSE,P1,Develop,Lost,Pricing,11-11-2024
OPP-P1-00642,L-P1-02703,05-01-2024,Digital Signage,West,K. Romano,Campus,13871,FALSE,FALSE,P1,Propose,Lost,Lost Contact,05-03-2024
OPP-P1-00643,L-P1-02707,25-02-2024,Digital Signage,South,K. Romano,Municipality,19155,TRUE,FALSE,P1,Propose,Lost,Budget Cut,15-03-2024
OPP-P1-00644,L-P1-02708,03-07-2024,Smart Buildings,Midwest,K. Romano,Multifamily Property,20357,FALSE,FALSE,P1,Close,Won,Won,14-07-2024
OPP-P1-00645,L-P1-02720,22-04-2024,Smart Mobility (EV/Parking),West,S. Patel,Campus,57799,FALSE,FALSE,P1,Propose,Lost,Lost Contact,01-06-2024
OPP-P1-00646,L-P1-02729,27-12-2024,Smart Buildings,Northeast,M. Okafor,Enterprise Business,28433,TRUE,FALSE,P1,Develop,Lost,Timeline Mismatch,29-12-2024
OPP-P1-00647,L-P1-02737,02-12-2024,Video Analytics,South,J. Sullivan,Enterprise Business,69066,TRUE,FALSE,P1,Develop,Lost,Budget Cut,04-12-2024
OPP-P1-00648,L-P1-02739,19-11-2024,Smart Lighting,West,T. Chen,Municipality,17477,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,20-11-2024
OPP-P1-00649,L-P1-02740,13-09-2024,Smart Lighting,South,T. Chen,Multifamily Property,32385,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,14-09-2024
OPP-P1-00650,L-P1-02750,07-08-2024,Digital Signage,Northeast,M. Okafor,Municipality,47627,FALSE,FALSE,P1,Develop,Lost,Product Fit,09-08-2024
OPP-P1-00651,L-P1-02751,03-10-2024,Smart Buildings,South,T. Chen,Enterprise Business,32523,FALSE,FALSE,P1,Propose,Lost,Lost Contact,02-12-2024
OPP-P1-00652,L-P1-02752,02-03-2024,Smart Lighting,Northeast,J. Sullivan,Multifamily Property,34773,TRUE,FALSE,P1,Propose,Lost,Product Fit,20-03-2024
OPP-P1-00653,L-P1-02756,20-07-2024,Digital Signage,South,S. Patel,Mixed-Use Development,19056,TRUE,FALSE,P1,Develop,Lost,Pricing,22-07-2024
OPP-P1-00654,L-P1-02758,05-05-2024,Video Analytics,South,K. Romano,Multifamily Property,39578,FALSE,FALSE,P1,Propose,Lost,Product Fit,02-06-2024
OPP-P1-00655,L-P1-02762,26-10-2024,Smart Lighting,West,S. Patel,Multifamily Property,8000,FALSE,FALSE,P1,Qualify,Lost,Pricing,27-10-2024
OPP-P1-00656,L-P1-02764,31-01-2024,Smart Buildings,Northeast,M. Okafor,Enterprise Business,15579,TRUE,FALSE,P1,Propose,Lost,Budget Cut,15-03-2024
OPP-P1-00657,L-P1-02765,22-10-2024,Smart Buildings,Midwest,D. Singh,Multifamily Property,59836,FALSE,FALSE,P1,Propose,Lost,Pricing,30-11-2024
OPP-P1-00658,L-P1-02768,25-08-2024,Video Analytics,Northeast,J. Sullivan,Enterprise Business,32275,FALSE,FALSE,P1,Propose,Lost,Lost Contact,07-09-2024
OPP-P1-00659,L-P1-02771,12-03-2024,Smart Buildings,Northeast,T. Chen,Enterprise Business,15432,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,13-03-2024
OPP-P1-00660,L-P1-02778,22-06-2024,Video Analytics,Northeast,M. Okafor,Campus,14720,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,23-06-2024
OPP-P1-00661,L-P1-02781,27-04-2024,Smart Mobility (EV/Parking),Midwest,T. Chen,Multifamily Property,50693,TRUE,FALSE,P1,Propose,Lost,Pricing,22-05-2024
