opportunity_id,stage,entry_date,exit_date,days_in_stage,period
OPP-P1-00607,Develop,13-04-2024,14-04-2024,1,P1
OPP-P1-00608,Qualify,09-04-2024,10-04-2024,1,P1
OPP-P1-00608,Develop,10-04-2024,11-04-2024,1,P1
OPP-P1-00609,Qualify,20-05-2024,21-05-2024,1,P1
OPP-P1-00610,Qualify,30-06-2024,01-07-2024,1,P1
OPP-P1-00610,Develop,01-07-2024,02-07-2024,1,P1
OPP-P1-00611,Qualify,31-07-2024,01-08-2024,1,P1
OPP-P1-00611,Develop,01-08-2024,02-08-2024,1,P1
OPP-P1-00611,Propose,02-08-2024,18-08-2024,16,P1
OPP-P1-00612,Qualify,14-09-2024,15-09-2024,1,P1
OPP-P1-00612,Develop,15-09-2024,16-09-2024,1,P1
OPP-P1-00612,Propose,16-09-2024,25-09-2024,9,P1
OPP-P1-00612,Close,25-09-2024,26-09-2024,1,P1
OPP-P1-00613,Qualify,10-10-2024,11-10-2024,1,P1
OPP-P1-00614,Qualify,13-01-2024,14-01-2024,1,P1
OPP-P1-00614,Develop,14-01-2024,15-01-2024,1,P1
OPP-P1-00614,Propose,15-01-2024,03-02-2024,19,P1
OPP-P1-00614,Close,03-02-2024,04-02-2024,1,P1
OPP-P1-00615,Qualify,06-08-2024,07-08-2024,1,P1
OPP-P1-00615,Develop,07-08-2024,08-08-2024,1,P1
OPP-P1-00615,Propose,08-08-2024,10-09-2024,33,P1
OPP-P1-00616,Qualify,07-08-2024,08-08-2024,1,P1
OPP-P1-00616,Develop,08-08-2024,09-08-2024,1,P1
OPP-P1-00616,Propose,09-08-2024,31-08-2024,22,P1
OPP-P1-00616,Close,31-08-2024,01-09-2024,1,P1
OPP-P1-00617,Qualify,31-07-2024,01-08-2024,1,P1
OPP-P1-00618,Qualify,16-01-2024,17-01-2024,1,P1
OPP-P1-00619,Qualify,01-09-2024,18-09-2024,17,P1
OPP-P1-00619,Develop,18-09-2024,19-09-2024,1,P1
OPP-P1-00619,Propose,19-09-2024,30-09-2024,11,P1
OPP-P1-00620,Qualify,16-08-2024,17-08-2024,1,P1
OPP-P1-00620,Develop,17-08-2024,18-08-2024,1,P1
OPP-P1-00620,Propose,18-08-2024,14-09-2024,27,P1
OPP-P1-00621,Qualify,31-07-2024,01-08-2024,1,P1
OPP-P1-00621,Develop,01-08-2024,02-08-2024,1,P1
OPP-P1-00621,Propose,02-08-2024,15-08-2024,13,P1
OPP-P1-00621,Close,15-08-2024,16-08-2024,1,P1
OPP-P1-00622,Qualify,01-08-2024,02-08-2024,1,P1
OPP-P1-00622,Develop,02-08-2024,03-08-2024,1,P1
OPP-P1-00622,Propose,03-08-2024,12-08-2024,9,P1
OPP-P1-00622,Close,12-08-2024,13-08-2024,1,P1
OPP-P1-00623,Qualify,17-11-2024,18-11-2024,1,P1
OPP-P1-00623,Develop,18-11-2024,19-11-2024,1,P1
OPP-P1-00623,Propose,19-11-2024,10-12-2024,21,P1
OPP-P1-00623,Close,10-12-2024,11-12-2024,1,P1
OPP-P1-00624,Qualify,30-04-2024,01-05-2024,1,P1
OPP-P1-00624,Develop,01-05-2024,02-05-2024,1,P1
OPP-P1-00624,Propose,02-05-2024,19-06-2024,48,P1
OPP-P1-00625,Qualify,03-02-2024,04-02-2024,1,P1
OPP-P1-00625,Develop,04-02-2024,05-02-2024,1,P1
OPP-P1-00626,Qualify,17-07-2024,18-07-2024,1,P1
OPP-P1-00626,Develop,18-07-2024,19-07-2024,1,P1
OPP-P1-00626,Propose,19-07-2024,10-09-2024,53,P1
OPP-P1-00627,Qualify,29-07-2024,30-07-2024,1,P1
OPP-P1-00627,Develop,30-07-2024,31-07-2024,1,P1
OPP-P1-00628,Qualify,05-08-2024,06-08-2024,1,P1
OPP-P1-00628,Develop,06-08-2024,07-08-2024,1,P1
OPP-P1-00629,Qualify,07-09-2024,08-09-2024,1,P1
OPP-P1-00629,Develop,08-09-2024,09-09-2024,1,P1
OPP-P1-00629,Propose,09-09-2024,29-09-2024,20,P1
OPP-P1-00630,Qualify,27-10-2024,28-10-2024,1,P1
OPP-P1-00631,Qualify,08-04-2024,09-04-2024,1,P1
OPP-P1-00631,Develop,09-04-2024,10-04-2024,1,P1
OPP-P1-00632,Qualify,09-03-2024,10-03-2024,1,P1
OPP-P1-00633,Qualify,22-04-2024,23-04-2024,1,P1
OPP-P1-00633,Develop,23-04-2024,24-04-2024,1,P1
OPP-P1-00633,Propose,24-04-2024,21-05-2024,27,P1
OPP-P1-00634,Qualify,13-08-2024,14-08-2024,1,P1
OPP-P1-00635,Qualify,27-08-2024,28-08-2024,1,P1
OPP-P1-00636,Qualify,24-11-2024,25-11-2024,1,P1
OPP-P1-00637,Qualify,09-03-2024,10-03-2024,1,P1
OPP-P1-00637,Develop,10-03-2024,11-03-2024,1,P1
OPP-P1-00637,Propose,11-03-2024,13-04-2024,33,P1
OPP-P1-00638,Qualify,19-09-2024,20-09-2024,1,P1
OPP-P1-00638,Develop,20-09-2024,21-09-2024,1,P1
OPP-P1-00638,Propose,21-09-2024,01-10-2024,10,P1
OPP-P1-00638,Close,01-10-2024,02-10-2024,1,P1
OPP-P1-00639,Qualify,01-12-2024,06-09-2028,1375,P1
OPP-P1-00640,Qualify,28-08-2024,29-08-2024,1,P1
OPP-P1-00641,Qualify,09-11-2024,10-11-2024,1,P1
OPP-P1-00641,Develop,10-11-2024,11-11-2024,1,P1
OPP-P1-00642,Qualify,05-01-2024,06-01-2024,1,P1
OPP-P1-00642,Develop,06-01-2024,07-01-2024,1,P1
OPP-P1-00642,Propose,07-01-2024,05-03-2024,58,P1
OPP-P1-00643,Qualify,25-02-2024,26-02-2024,1,P1
OPP-P1-00643,Develop,26-02-2024,27-02-2024,1,P1
OPP-P1-00643,Propose,27-02-2024,15-03-2024,17,P1
OPP-P1-00644,Qualify,03-07-2024,04-07-2024,1,P1
OPP-P1-00644,Develop,04-07-2024,05-07-2024,1,P1
OPP-P1-00644,Propose,05-07-2024,13-07-2024,8,P1
OPP-P1-00644,Close,13-07-2024,14-07-2024,1,P1
OPP-P1-00645,Qualify,22-04-2024,23-04-2024,1,P1
OPP-P1-00645,Develop,23-04-2024,24-04-2024,1,P1
OPP-P1-00645,Propose,24-04-2024,01-06-2024,38,P1
OPP-P1-00646,Qualify,27-12-2024,28-12-2024,1,P1
OPP-P1-00646,Develop,28-12-2024,29-12-2024,1,P1
OPP-P1-00647,Qualify,02-12-2024,03-12-2024,1,P1
OPP-P1-00647,Develop,03-12-2024,04-12-2024,1,P1
OPP-P1-00648,Qualify,19-11-2024,20-11-2024,1,P1
OPP-P1-00649,Qualify,13-09-2024,14-09-2024,1,P1
OPP-P1-00650,Qualify,07-08-2024,08-08-2024,1,P1
OPP-P1-00650,Develop,08-08-2024,09-08-2024,1,P1
OPP-P1-00651,Qualify,03-10-2024,04-10-2024,1,P1
OPP-P1-00651,Develop,04-10-2024,05-10-2024,1,P1
OPP-P1-00651,Propose,05-10-2024,02-12-2024,58,P1
OPP-P1-00652,Qualify,02-03-2024,03-03-2024,1,P1
OPP-P1-00652,Develop,03-03-2024,04-03-2024,1,P1
OPP-P1-00652,Propose,04-03-2024,20-03-2024,16,P1
OPP-P1-00653,Qualify,20-07-2024,21-07-2024,1,P1
OPP-P1-00653,Develop,21-07-2024,22-07-2024,1,P1
OPP-P1-00654,Qualify,05-05-2024,06-05-2024,1,P1
OPP-P1-00654,Develop,06-05-2024,07-05-2024,1,P1
OPP-P1-00654,Propose,07-05-2024,02-06-2024,26,P1
OPP-P1-00655,Qualify,26-10-2024,27-10-2024,1,P1
OPP-P1-00656,Qualify,31-01-2024,01-02-2024,1,P1
OPP-P1-00656,Develop,01-02-2024,02-02-2024,1,P1
OPP-P1-00656,Propose,02-02-2024,15-03-2024,42,P1
OPP-P1-00657,Qualify,22-10-2024,31-10-2024,9,P1
OPP-P1-00657,Develop,31-10-2024,01-11-2024,1,P1
OPP-P1-00657,Propose,01-11-2024,30-11-2024,29,P1
OPP-P1-00658,Qualify,25-08-2024,26-08-2024,1,P1
OPP-P1-00658,Develop,26-08-2024,27-08-2024,1,P1
OPP-P1-00658,Propose,27-08-2024,07-09-2024,11,P1
OPP-P1-00659,Qualify,12-03-2024,13-03-2024,1,P1
OPP-P1-00660,Qualify,22-06-2024,23-06-2024,1,P1
OPP-P1-00661,Qualify,27-04-2024,28-04-2024,1,P1
OPP-P1-00661,Develop,28-04-2024,29-04-2024,1,P1
OPP-P1-00661,Propose,29-04-2024,22-05-2024,23,P1
OPP-P1-00662,Qualify,05-08-2024,06-08-2024,1,P1
OPP-P1-00662,Develop,06-08-2024,07-08-2024,1,P1
OPP-P1-00662,Propose,07-08-2024,29-08-2024,22,P1
OPP-P1-00663,Qualify,27-03-2024,28-03-2024,1,P1
OPP-P1-00664,Qualify,08-05-2024,09-05-2024,1,P1
OPP-P1-00664,Develop,09-05-2024,10-05-2024,1,P1
OPP-P1-00664,Propose,10-05-2024,23-05-2024,13,P1
OPP-P1-00665,Qualify,23-09-2024,24-09-2024,1,P1
OPP-P1-00665,Develop,24-09-2024,25-09-2024,1,P1
OPP-P1-00665,Propose,25-09-2024,16-10-2024,21,P1
OPP-P1-00666,Qualify,04-12-2024,05-12-2024,1,P1
OPP-P1-00666,Develop,05-12-2024,06-12-2024,1,P1
OPP-P1-00667,Qualify,20-01-2024,21-01-2024,1,P1
OPP-P1-00667,Develop,21-01-2024,22-01-2024,1,P1
OPP-P1-00667,Propose,22-01-2024,25-02-2024,34,P1
OPP-P1-00668,Qualify,17-12-2024,18-12-2024,1,P1
OPP-P1-00668,Develop,18-12-2024,19-12-2024,1,P1
OPP-P1-00668,Propose,19-12-2024,07-01-2025,19,P1
OPP-P1-00668,Close,07-01-2025,08-01-2025,1,P1
OPP-P1-00669,Qualify,26-06-2024,27-06-2024,1,P1
OPP-P1-00670,Qualify,20-11-2024,21-11-2024,1,P1
OPP-P1-00670,Develop,21-11-2024,22-11-2024,1,P1
OPP-P1-00671,Qualify,13-11-2024,14-11-2024,1,P1
OPP-P1-00671,Develop,14-11-2024,15-11-2024,1,P1
OPP-P1-00671,Propose,15-11-2024,22-11-2024,7,P1
OPP-P1-00672,Qualify,21-11-2024,22-11-2024,1,P1
OPP-P1-00673,Qualify,29-05-2024,30-05-2024,1,P1
OPP-P1-00673,Develop,30-05-2024,31-05-2024,1,P1
OPP-P1-00673,Propose,31-05-2024,08-06-2024,8,P1
OPP-P1-00673,Close,08-06-2024,09-06-2024,1,P1
OPP-P1-00674,Qualify,07-04-2024,08-04-2024,1,P1
OPP-P1-00674,Develop,08-04-2024,27-03-2027,1083,P1
OPP-P1-00675,Qualify,08-10-2024,09-10-2024,1,P1
OPP-P1-00675,Develop,09-10-2024,10-10-2024,1,P1
OPP-P1-00675,Propose,10-10-2024,11-11-2024,32,P1
OPP-P1-00676,Qualify,24-10-2024,25-10-2024,1,P1
OPP-P1-00676,Develop,25-10-2024,26-10-2024,1,P1
OPP-P1-00676,Propose,26-10-2024,30-11-2024,35,P1
OPP-P1-00677,Qualify,22-10-2024,23-10-2024,1,P1
OPP-P1-00677,Develop,23-10-2024,24-10-2024,1,P1
OPP-P1-00678,Qualify,01-07-2024,02-07-2024,1,P1
OPP-P1-00678,Develop,02-07-2024,03-07-2024,1,P1
OPP-P1-00678,Propose,03-07-2024,09-07-2024,6,P1
OPP-P1-00678,Close,09-07-2024,10-07-2024,1,P1
OPP-P1-00679,Qualify,13-08-2024,14-08-2024,1,P1
OPP-P1-00679,Develop,14-08-2024,15-08-2024,1,P1
OPP-P1-00679,Propose,15-08-2024,20-09-2024,36,P1
OPP-P1-00680,Qualify,31-07-2024,01-08-2024,1,P1
OPP-P1-00681,Qualify,29-10-2024,30-10-2024,1,P1
OPP-P1-00681,Develop,30-10-2024,31-10-2024,1,P1
OPP-P1-00682,Qualify,15-01-2024,16-01-2024,1,P1
OPP-P1-00682,Develop,16-01-2024,17-01-2024,1,P1
OPP-P1-00682,Propose,17-01-2024,16-03-2024,59,P1
OPP-P1-00683,Qualify,08-05-2024,09-05-2024,1,P1
OPP-P1-00684,Qualify,06-04-2024,07-04-2024,1,P1
OPP-P1-00685,Qualify,11-04-2024,10-05-2024,29,P1
OPP-P1-00685,Develop,10-05-2024,11-05-2024,1,P1
OPP-P1-00685,Propose,11-05-2024,22-06-2024,42,P1
OPP-P1-00686,Qualify,03-12-2024,04-12-2024,1,P1
OPP-P1-00686,Develop,04-12-2024,05-12-2024,1,P1
OPP-P1-00687,Qualify,11-11-2024,12-11-2024,1,P1
OPP-P1-00687,Develop,12-11-2024,13-11-2024,1,P1
OPP-P1-00687,Propose,13-11-2024,25-11-2024,12,P1
OPP-P1-00688,Qualify,10-07-2024,11-07-2024,1,P1
OPP-P1-00689,Qualify,31-07-2024,01-08-2024,1,P1
OPP-P1-00689,Develop,01-08-2024,02-08-2024,1,P1
OPP-P1-00690,Qualify,31-07-2024,01-08-2024,1,P1
OPP-P1-00690,Develop,01-08-2024,02-08-2024,1,P1
OPP-P1-00691,Qualify,17-02-2024,18-02-2024,1,P1
OPP-P1-00692,Qualify,16-10-2024,17-10-2024,1,P1
OPP-P1-00693,Qualify,08-02-2024,09-02-2024,1,P1
OPP-P1-00693,Develop,09-02-2024,10-02-2024,1,P1
OPP-P1-00693,Propose,10-02-2024,27-02-2024,17,P1
OPP-P1-00694,Qualify,14-01-2024,15-01-2024,1,P1
OPP-P1-00694,Develop,15-01-2024,16-01-2024,1,P1
OPP-P1-00694,Propose,16-01-2024,08-02-2024,23,P1
OPP-P1-00695,Qualify,17-08-2024,18-08-2024,1,P1
OPP-P1-00695,Develop,18-08-2024,19-08-2024,1,P1
OPP-P1-00696,Qualify,24-05-2024,25-05-2024,1,P1
OPP-P1-00697,Qualify,03-04-2024,04-04-2024,1,P1
OPP-P1-00698,Qualify,23-12-2024,24-12-2024,1,P1
OPP-P1-00698,Develop,24-12-2024,25-12-2024,1,P1
OPP-P1-00698,Propose,25-12-2024,02-01-2025,8,P1
OPP-P1-00699,Qualify,09-03-2024,10-03-2024,1,P1
OPP-P1-00700,Qualify,21-04-2024,22-04-2024,1,P1
OPP-P1-00700,Develop,22-04-2024,23-04-2024,1,P1
OPP-P1-00701,Qualify,07-01-2024,08-01-2024,1,P1
OPP-P1-00701,Develop,08-01-2024,09-01-2024,1,P1
OPP-P1-00701,Propose,09-01-2024,04-03-2024,55,P1
OPP-P1-00702,Qualify,26-09-2024,27-09-2024,1,P1
OPP-P1-00702,Develop,27-09-2024,28-09-2024,1,P1
OPP-P1-00702,Propose,28-09-2024,18-10-2024,20,P1
OPP-P1-00703,Qualify,29-07-2024,30-07-2024,1,P1
OPP-P1-00703,Develop,30-07-2024,31-07-2024,1,P1
OPP-P1-00703,Propose,31-07-2024,12-09-2024,43,P1
OPP-P1-00704,Qualify,09-07-2024,10-07-2024,1,P1
OPP-P1-00704,Develop,10-07-2024,11-07-2024,1,P1
OPP-P1-00704,Propose,11-07-2024,04-09-2024,55,P1
OPP-P1-00705,Qualify,22-08-2024,23-08-2024,1,P1
OPP-P1-00706,Qualify,15-03-2024,16-03-2024,1,P1
OPP-P1-00706,Develop,16-03-2024,17-03-2024,1,P1
OPP-P1-00706,Propose,17-03-2024,29-03-2024,12,P1
OPP-P1-00707,Qualify,16-10-2024,02-07-2025,259,P1
OPP-P1-00707,Develop,02-07-2025,03-07-2025,1,P1
OPP-P1-00707,Propose,03-07-2025,14-07-2025,11,P1
OPP-P1-00708,Qualify,24-10-2024,25-10-2024,1,P1
OPP-P1-00709,Qualify,15-07-2024,16-07-2024,1,P1
OPP-P1-00709,Develop,16-07-2024,17-07-2024,1,P1
OPP-P1-00709,Propose,17-07-2024,07-08-2024,21,P1
OPP-P1-00710,Qualify,15-09-2024,16-09-2024,1,P1
OPP-P1-00711,Qualify,14-11-2024,15-11-2024,1,P1
OPP-P1-00712,Qualify,16-03-2024,17-03-2024,1,P1
OPP-P1-00712,Develop,17-03-2024,18-03-2024,1,P1
OPP-P1-00712,Propose,18-03-2024,18-04-2024,31,P1
OPP-P1-00713,Qualify,30-08-2024,31-08-2024,1,P1
OPP-P1-00713,Develop,31-08-2024,01-09-2024,1,P1
OPP-P1-00713,Propose,01-09-2024,24-09-2024,23,P1
OPP-P1-00714,Qualify,28-02-2024,29-02-2024,1,P1
OPP-P1-00714,Develop,29-02-2024,01-03-2024,1,P1
OPP-P1-00715,Qualify,05-10-2024,06-10-2024,1,P1
OPP-P1-00715,Develop,06-10-2024,07-10-2024,1,P1
OPP-P1-00715,Propose,07-10-2024,27-10-2024,20,P1
OPP-P1-00716,Qualify,15-06-2024,16-06-2024,1,P1
OPP-P1-00716,Develop,16-06-2024,17-06-2024,1,P1
OPP-P1-00717,Qualify,29-06-2024,30-06-2024,1,P1
OPP-P1-00718,Qualify,11-12-2024,30-12-2024,19,P1
OPP-P1-00719,Qualify,07-06-2024,08-06-2024,1,P1
OPP-P1-00719,Develop,08-06-2024,09-06-2024,1,P1
OPP-P1-00719,Propose,09-06-2024,13-07-2024,34,P1
OPP-P1-00720,Qualify,06-03-2024,07-03-2024,1,P1
OPP-P1-00721,Qualify,27-08-2024,28-08-2024,1,P1
OPP-P1-00721,Develop,28-08-2024,29-08-2024,1,P1
OPP-P1-00721,Propose,29-08-2024,26-09-2024,28,P1
OPP-P1-00722,Qualify,04-12-2024,05-12-2024,1,P1
OPP-P1-00722,Develop,05-12-2024,06-12-2024,1,P1
OPP-P1-00722,Propose,06-12-2024,22-12-2024,16,P1
OPP-P1-00723,Qualify,04-06-2024,05-06-2024,1,P1
OPP-P1-00723,Develop,05-06-2024,06-06-2024,1,P1
OPP-P1-00723,Propose,06-06-2024,14-07-2024,38,P1
OPP-P1-00724,Qualify,02-01-2025,03-01-2025,1,P1
OPP-P1-00725,Qualify,08-01-2024,09-01-2024,1,P1
OPP-P1-00726,Qualify,03-12-2024,04-12-2024,1,P1
OPP-P1-00726,Develop,04-12-2024,05-12-2024,1,P1
OPP-P1-00726,Propose,05-12-2024,21-12-2024,16,P1
OPP-P1-00727,Qualify,02-01-2025,03-01-2025,1,P1
OPP-P1-00727,Develop,03-01-2025,04-01-2025,1,P1
OPP-P1-00728,Qualify,05-01-2024,06-01-2024,1,P1
OPP-P1-00728,Develop,06-01-2024,07-01-2024,1,P1
OPP-P1-00728,Propose,07-01-2024,02-03-2024,55,P1
OPP-P1-00729,Qualify,20-03-2024,28-03-2024,8,P1
OPP-P1-00730,Qualify,03-01-2025,04-01-2025,1,P1
OPP-P1-00730,Develop,04-01-2025,05-01-2025,1,P1
OPP-P1-00730,Propose,05-01-2025,23-01-2025,18,P1
OPP-P1-00731,Qualify,08-12-2024,09-12-2024,1,P1
OPP-P1-00731,Develop,09-12-2024,10-12-2024,1,P1
OPP-P1-00731,Propose,10-12-2024,07-01-2025,28,P1
OPP-P1-00732,Qualify,06-10-2024,07-10-2024,1,P1
OPP-P1-00733,Qualify,13-03-2024,14-03-2024,1,P1
OPP-P1-00733,Develop,14-03-2024,15-03-2024,1,P1
OPP-P1-00733,Propose,15-03-2024,04-04-2024,20,P1
OPP-P1-00734,Qualify,05-09-2024,06-09-2024,1,P1
OPP-P1-00734,Develop,06-09-2024,07-09-2024,1,P1
OPP-P1-00734,Propose,07-09-2024,01-10-2024,24,P1
OPP-P1-00735,Qualify,26-02-2024,27-02-2024,1,P1
OPP-P1-00735,Develop,27-02-2024,28-02-2024,1,P1
OPP-P1-00736,Qualify,20-12-2024,21-12-2024,1,P1
OPP-P1-00736,Develop,21-12-2024,22-12-2024,1,P1
OPP-P1-00736,Propose,22-12-2024,05-01-2025,14,P1
OPP-P1-00737,Qualify,09-12-2024,10-12-2024,1,P1
OPP-P1-00737,Develop,10-12-2024,11-12-2024,1,P1
OPP-P1-00737,Propose,11-12-2024,29-01-2025,49,P1
OPP-P1-00738,Qualify,08-07-2024,09-07-2024,1,P1
OPP-P1-00738,Develop,09-07-2024,10-07-2024,1,P1
OPP-P1-00738,Propose,10-07-2024,31-07-2024,21,P1
OPP-P1-00739,Qualify,10-05-2024,11-05-2024,1,P1
OPP-P1-00740,Qualify,19-03-2024,20-03-2024,1,P1
OPP-P1-00741,Qualify,26-12-2024,27-12-2024,1,P1
OPP-P1-00741,Develop,27-12-2024,28-12-2024,1,P1
OPP-P1-00741,Propose,28-12-2024,08-01-2025,11,P1
OPP-P1-00741,Close,08-01-2025,09-01-2025,1,P1
OPP-P1-00742,Qualify,08-12-2024,09-12-2024,1,P1
OPP-P1-00742,Develop,09-12-2024,10-12-2024,1,P1
OPP-P1-00742,Propose,10-12-2024,20-12-2024,10,P1
OPP-P1-00743,Qualify,22-07-2024,23-07-2024,1,P1
OPP-P1-00743,Develop,23-07-2024,24-07-2024,1,P1
OPP-P1-00743,Propose,24-07-2024,09-09-2024,47,P1
OPP-P1-00744,Qualify,27-01-2024,28-01-2024,1,P1
OPP-P1-00744,Develop,28-01-2024,29-01-2024,1,P1
OPP-P1-00744,Propose,29-01-2024,09-02-2024,11,P1
OPP-P1-00744,Close,09-02-2024,10-02-2024,1,P1
OPP-P1-00745,Qualify,13-09-2024,14-09-2024,1,P1
OPP-P1-00746,Qualify,07-08-2024,08-08-2024,1,P1
OPP-P1-00746,Develop,08-08-2024,09-08-2024,1,P1
OPP-P1-00747,Qualify,28-10-2024,29-10-2024,1,P1
OPP-P1-00748,Qualify,16-05-2024,17-05-2024,1,P1
OPP-P1-00748,Develop,17-05-2024,18-05-2024,1,P1
OPP-P1-00749,Qualify,15-03-2024,16-03-2024,1,P1
OPP-P1-00749,Develop,16-03-2024,17-03-2024,1,P1
OPP-P1-00750,Qualify,24-12-2024,25-12-2024,1,P1
OPP-P1-00750,Develop,25-12-2024,26-12-2024,1,P1
OPP-P1-00750,Propose,26-12-2024,06-02-2025,42,P1
OPP-P1-00751,Qualify,06-02-2024,07-02-2024,1,P1
OPP-P1-00751,Develop,07-02-2024,08-02-2024,1,P1
OPP-P1-00751,Propose,08-02-2024,18-02-2024,10,P1
OPP-P1-00752,Qualify,24-06-2024,25-06-2024,1,P1
OPP-P1-00752,Develop,25-06-2024,26-06-2024,1,P1
OPP-P1-00752,Propose,26-06-2024,07-07-2024,11,P1
OPP-P1-00752,Close,07-07-2024,08-07-2024,1,P1
OPP-P1-00753,Qualify,03-06-2024,04-06-2024,1,P1
OPP-P1-00753,Develop,04-06-2024,05-06-2024,1,P1
OPP-P1-00753,Propose,05-06-2024,26-06-2024,21,P1
OPP-P1-00754,Qualify,19-11-2024,20-11-2024,1,P1
OPP-P1-00754,Develop,20-11-2024,21-11-2024,1,P1
OPP-P1-00755,Qualify,23-03-2024,24-03-2024,1,P1
OPP-P1-00756,Qualify,02-06-2024,03-06-2024,1,P1
OPP-P1-00756,Develop,03-06-2024,04-06-2024,1,P1
OPP-P1-00756,Propose,04-06-2024,23-06-2024,19,P1
OPP-P1-00756,Close,23-06-2024,24-06-2024,1,P1
OPP-P1-00757,Qualify,05-09-2024,06-09-2024,1,P1
OPP-P1-00758,Qualify,25-01-2024,26-01-2024,1,P1
OPP-P1-00758,Develop,26-01-2024,27-01-2024,1,P1
OPP-P1-00758,Propose,27-01-2024,11-02-2024,15,P1
OPP-P1-00759,Qualify,06-03-2024,28-03-2024,22,P1
OPP-P1-00759,Develop,28-03-2024,29-03-2024,1,P1
OPP-P1-00760,Qualify,10-02-2024,11-02-2024,1,P1
OPP-P1-00760,Develop,11-02-2024,12-02-2024,1,P1
OPP-P1-00760,Propose,12-02-2024,05-03-2024,22,P1
OPP-P1-00761,Qualify,18-12-2024,19-12-2024,1,P1
OPP-P1-00761,Develop,19-12-2024,20-12-2024,1,P1
OPP-P1-00761,Propose,20-12-2024,04-01-2025,15,P1
OPP-P1-00761,Close,04-01-2025,05-01-2025,1,P1
OPP-P1-00762,Qualify,30-06-2024,01-07-2024,1,P1
OPP-P1-00762,Develop,01-07-2024,02-07-2024,1,P1
OPP-P1-00762,Propose,02-07-2024,22-07-2024,20,P1
OPP-P1-00763,Qualify,23-09-2024,24-09-2024,1,P1
OPP-P1-00763,Develop,24-09-2024,02-10-2024,8,P1
OPP-P1-00763,Propose,02-10-2024,28-10-2024,26,P1
OPP-P1-00764,Qualify,01-12-2024,02-12-2024,1,P1
OPP-P1-00764,Develop,02-12-2024,03-12-2024,1,P1
OPP-P1-00764,Propose,03-12-2024,18-12-2024,15,P1
OPP-P1-00765,Qualify,18-08-2024,19-08-2024,1,P1
OPP-P1-00765,Develop,19-08-2024,20-08-2024,1,P1
OPP-P1-00766,Qualify,31-03-2024,01-04-2024,1,P1
OPP-P1-00767,Qualify,06-05-2024,07-05-2024,1,P1
OPP-P1-00767,Develop,07-05-2024,08-05-2024,1,P1
OPP-P1-00767,Propose,08-05-2024,31-05-2024,23,P1
OPP-P1-00767,Close,31-05-2024,01-06-2024,1,P1
OPP-P1-00768,Qualify,15-12-2024,16-12-2024,1,P1
OPP-P1-00768,Develop,16-12-2024,17-12-2024,1,P1
OPP-P1-00768,Propose,17-12-2024,01-02-2025,46,P1
OPP-P1-00769,Qualify,04-03-2024,05-03-2024,1,P1
OPP-P1-00769,Develop,05-03-2024,06-03-2024,1,P1
OPP-P1-00769,Propose,06-03-2024,30-03-2024,24,P1
OPP-P1-00770,Qualify,24-04-2024,25-04-2024,1,P1
OPP-P1-00770,Develop,25-04-2024,26-04-2024,1,P1
OPP-P1-00770,Propose,26-04-2024,31-05-2024,35,P1
OPP-P1-00771,Qualify,13-06-2024,14-06-2024,1,P1
OPP-P1-00771,Develop,14-06-2024,15-06-2024,1,P1
OPP-P1-00771,Propose,15-06-2024,30-06-2024,15,P1
OPP-P1-00772,Qualify,26-11-2024,27-11-2024,1,P1
OPP-P1-00772,Develop,27-11-2024,28-12-2025,396,P1
OPP-P1-00772,Propose,28-12-2025,02-02-2026,36,P1
OPP-P1-00773,Qualify,14-11-2024,15-11-2024,1,P1
OPP-P1-00774,Qualify,23-09-2024,24-09-2024,1,P1
OPP-P1-00774,Develop,24-09-2024,25-09-2024,1,P1
OPP-P1-00774,Propose,25-09-2024,13-10-2024,18,P1
OPP-P1-00775,Qualify,11-05-2024,12-05-2024,1,P1
OPP-P1-00776,Qualify,14-12-2024,15-12-2024,1,P1
OPP-P1-00776,Develop,15-12-2024,16-12-2024,1,P1
OPP-P1-00776,Propose,16-12-2024,24-01-2025,39,P1
OPP-P1-00777,Qualify,16-07-2024,17-07-2024,1,P1
OPP-P1-00777,Develop,17-07-2024,18-07-2024,1,P1
OPP-P1-00777,Propose,18-07-2024,22-08-2024,35,P1
OPP-P1-00778,Qualify,29-11-2024,30-11-2024,1,P1
OPP-P1-00779,Qualify,18-11-2024,19-11-2024,1,P1
OPP-P1-00779,Develop,19-11-2024,20-11-2024,1,P1
OPP-P1-00779,Propose,20-11-2024,29-11-2024,9,P1
OPP-P1-00780,Qualify,12-04-2024,13-04-2024,1,P1
OPP-P1-00780,Develop,13-04-2024,14-04-2024,1,P1
OPP-P1-00781,Qualify,01-08-2024,02-08-2024,1,P1
OPP-P1-00782,Qualify,31-10-2024,01-11-2024,1,P1
OPP-P1-00783,Qualify,27-12-2024,28-12-2024,1,P1
OPP-P1-00784,Qualify,01-06-2024,02-06-2024,1,P1
OPP-P1-00784,Develop,02-06-2024,03-06-2024,1,P1
OPP-P1-00785,Qualify,09-01-2024,10-01-2024,1,P1
OPP-P1-00785,Develop,10-01-2024,11-01-2024,1,P1
OPP-P1-00786,Qualify,18-08-2024,19-08-2024,1,P1
OPP-P1-00786,Develop,19-08-2024,20-08-2024,1,P1
OPP-P1-00787,Qualify,26-12-2024,27-12-2024,1,P1
OPP-P1-00788,Qualify,11-02-2024,12-02-2024,1,P1
